,jobid,electron_threshold,electron_softmax,primary_softmax,vertex_threshold,muon_threshold,signal_count,background_count,signal_count_all,purity,efficiency,f1_score,sensitivity
6627,6627,225.0,0.8,0.99,,100.0,261,67,379,0.7957317073170732,0.6886543535620053,0.7383309759547385,14.411314152767472
6628,6628,500.0,0.8,0.9,3.0,100.0,174,35,274,0.8325358851674641,0.635036496350365,0.720496894409938,12.0358316712697
6629,6629,100.0,0.6,0.8,2.0,10.0,273,81,403,0.7711864406779662,0.6774193548387096,0.7212681638044914,14.509786294259635
6630,6630,100.0,0.7,0.9,,10.0,319,106,403,0.7505882352941177,0.7915632754342432,0.7705314009661834,15.473772877318043
6631,6631,250.0,0.6,,5.0,,271,75,366,0.7832369942196532,0.7404371584699454,0.7612359550561799,14.569050258459747
6632,6632,225.0,0.9,0.8,3.5,100.0,202,34,379,0.8559322033898306,0.5329815303430079,0.656910569105691,13.149080009063212
6633,6633,0.0,0.8,0.9,,,301,114,409,0.7253012048192771,0.7359413202933985,0.7305825242718447,14.775508879581862
6634,6634,400.0,0.9,0.95,3.5,10.0,163,30,317,0.844559585492228,0.5141955835962145,0.6392156862745098,11.732996737203722
6635,6635,200.0,0.6,0.99,5.0,,280,65,386,0.8115942028985508,0.7253886010362695,0.7660738714090288,15.074693257628635
6636,6636,500.0,0.9,0.95,3.5,10.0,147,29,274,0.8352272727272727,0.5364963503649635,0.6533333333333332,11.080541913232814
6637,6637,200.0,,,5.0,,297,97,386,0.7538071065989848,0.7694300518134715,0.7615384615384615,14.962643839238387
6638,6638,300.0,0.6,0.95,4.0,0.0,251,50,351,0.8338870431893688,0.7150997150997151,0.7699386503067486,14.467399484376298
6639,6639,400.0,0.8,0.8,5.0,100.0,199,43,317,0.8223140495867769,0.6277602523659306,0.7119856887298748,12.792204496011179
6640,6640,250.0,0.6,,2.0,,244,57,366,0.8106312292358804,0.6666666666666666,0.7316341829085456,14.063926191983333
6641,6641,300.0,0.8,0.9,4.0,,224,44,351,0.835820895522388,0.6381766381766382,0.7237479806138933,13.682977767906184
6642,6642,500.0,0.9,0.95,4.0,50.0,147,30,274,0.8305084745762712,0.5364963503649635,0.6518847006651884,11.049196611641584
6643,6643,300.0,0.9,,2.0,100.0,178,27,351,0.8682926829268293,0.5071225071225072,0.6402877697841726,12.432059264698491
6644,6644,0.0,0.7,0.8,5.0,,298,143,409,0.6757369614512472,0.7286063569682152,0.7011764705882353,14.19047619047619
6645,6645,100.0,0.8,0.99,3.0,100.0,251,49,403,0.8366666666666667,0.6228287841191067,0.7140825035561877,14.491491756659606
6646,6646,500.0,0.8,,,100.0,194,57,274,0.7729083665338645,0.708029197080292,0.739047619047619,12.245171420097382
6647,6647,200.0,0.6,0.9,,,315,118,386,0.7274826789838337,0.8160621761658031,0.7692307692307693,15.1379339369647
6648,6648,300.0,,0.8,2.0,0.0,235,47,351,0.8333333333333334,0.6695156695156695,0.7424960505529227,13.994046353122222
6649,6649,250.0,0.7,0.8,2.0,100.0,234,49,366,0.8268551236749117,0.639344262295082,0.7211093990755008,13.909856179699679
6650,6650,0.0,0.7,0.99,,0.0,297,96,409,0.7557251908396947,0.726161369193154,0.7406483790523691,14.981668187467953
6651,6651,100.0,0.8,0.95,4.0,,267,59,403,0.8190184049079755,0.6625310173697271,0.7325102880658436,14.78776230909969
6652,6652,100.0,0.9,0.99,5.0,10.0,219,35,403,0.8622047244094488,0.543424317617866,0.6666666666666667,13.741282132525672
6653,6653,250.0,0.8,0.8,5.0,50.0,238,48,366,0.8321678321678322,0.6502732240437158,0.7300613496932515,14.073235024540166
6654,6654,400.0,0.6,,5.0,50.0,225,48,317,0.8241758241758241,0.7097791798107256,0.7627118644067797,13.617619485048056
6655,6655,250.0,0.6,0.99,4.0,10.0,256,57,366,0.8178913738019169,0.6994535519125683,0.7540500736377025,14.469975524972071
6656,6656,225.0,0.6,0.99,5.0,25.0,267,59,379,0.8190184049079755,0.7044854881266491,0.7574468085106383,14.78776230909969
6657,6657,500.0,,0.9,3.5,50.0,202,39,274,0.8381742738589212,0.7372262773722628,0.7844660194174757,13.011963853296782
6658,6658,500.0,0.8,0.95,3.0,25.0,174,33,274,0.8405797101449275,0.635036496350365,0.7234927234927234,12.093836015310336
6659,6659,500.0,0.6,0.99,5.0,,205,46,274,0.8167330677290837,0.7481751824817519,0.7809523809523811,12.939485263504965
6660,6660,200.0,0.9,0.8,5.0,100.0,215,36,386,0.8565737051792829,0.5569948186528497,0.6750392464678179,13.570679666602768
6661,6661,500.0,,0.95,,10.0,226,73,274,0.7558528428093646,0.8248175182481752,0.7888307155322862,13.06991746243703
6662,6662,0.0,,0.95,3.5,,310,150,409,0.6739130434782609,0.7579462102689487,0.7134637514384349,14.453824527724864
6663,6663,350.0,0.7,0.8,4.0,0.0,225,49,331,0.8211678832116789,0.6797583081570997,0.7438016528925621,13.592747099928982
6664,6664,300.0,0.9,0.99,4.0,10.0,187,31,351,0.8577981651376146,0.5327635327635327,0.657293497363796,12.665238129649753
6665,6665,300.0,,0.8,4.0,,262,71,351,0.7867867867867868,0.7464387464387464,0.7660818713450293,14.357511558001203
6666,6666,200.0,,,,10.0,318,136,386,0.7004405286343612,0.8238341968911918,0.7571428571428571,14.92447949195304
6667,6667,100.0,0.7,,3.5,25.0,288,71,403,0.8022284122562674,0.7146401985111662,0.7559055118110236,15.200058642314675
6668,6668,100.0,0.9,0.95,3.5,,223,36,403,0.861003861003861,0.5533498759305211,0.6737160120845921,13.85654578182676
6669,6669,200.0,0.8,,5.0,,256,50,386,0.8366013071895425,0.6632124352331606,0.7398843930635838,14.634545932160755
6670,6670,300.0,0.9,0.8,2.0,0.0,177,26,351,0.8719211822660099,0.5042735042735043,0.6389891696750903,12.422964592281657
6671,6671,0.0,0.7,0.95,3.0,50.0,283,78,409,0.7839335180055401,0.6919315403422983,0.7350649350649351,14.894736842105264
6672,6672,200.0,0.6,0.8,2.0,25.0,256,54,386,0.8258064516129032,0.6632124352331606,0.735632183908046,14.539822956724858
6673,6673,350.0,0.8,0.95,2.0,50.0,195,33,331,0.8552631578947368,0.5891238670694864,0.6976744186046512,12.914190481384177
6674,6674,100.0,,,3.5,25.0,307,112,403,0.7326968973747017,0.7617866004962779,0.7469586374695864,14.997931440503168
6675,6675,250.0,,0.99,5.0,0.0,266,65,366,0.8036253776435045,0.726775956284153,0.763271162123386,14.620682284119718
6676,6676,0.0,0.9,0.8,3.5,10.0,228,57,409,0.8,0.5574572127139364,0.6570605187319886,13.505554412907305
6677,6677,0.0,0.9,0.95,4.0,,224,42,409,0.8421052631578947,0.5476772616136919,0.6637037037037037,13.734321204463235
6678,6678,0.0,0.6,0.95,,100.0,331,175,409,0.6541501976284585,0.8092909535452323,0.7234972677595628,14.71474483010221
6679,6679,0.0,0.8,0.9,3.0,,270,74,409,0.7848837209302325,0.6601466992665037,0.7171314741035857,14.557424382464186
6680,6680,250.0,0.6,0.8,,50.0,292,102,366,0.7411167512690355,0.7978142076502732,0.768421052631579,14.710747478308448
6681,6681,350.0,0.8,0.95,4.0,25.0,209,43,331,0.8293650793650794,0.6314199395770392,0.7169811320754719,13.165762476488082
6682,6682,300.0,0.7,0.9,4.0,100.0,243,50,351,0.8293515358361775,0.6923076923076923,0.7546583850931678,14.19621157943876
6683,6683,400.0,,0.9,,10.0,251,83,317,0.7514970059880239,0.7917981072555205,0.771121351766513,13.734108944631027
6684,6684,200.0,0.8,0.8,4.0,100.0,251,47,386,0.8422818791946308,0.6502590673575129,0.7339181286549706,14.540039603723656
6685,6685,500.0,0.8,0.99,5.0,10.0,179,38,274,0.8248847926267281,0.6532846715328468,0.729124236252546,12.15131177610814
6686,6686,225.0,0.8,,,50.0,267,70,379,0.7922848664688428,0.7044854881266491,0.745810055865922,14.544416775765916
6687,6687,100.0,0.6,0.99,2.0,,261,65,403,0.8006134969325154,0.6476426799007444,0.7160493827160493,14.455453043726665
6688,6688,300.0,0.9,0.8,3.0,50.0,186,30,351,0.8611111111111112,0.5299145299145299,0.6560846560846562,12.655697004379753
6689,6689,400.0,0.6,,2.0,0.0,203,35,317,0.8529411764705882,0.6403785488958991,0.7315315315315315,13.158535588108938
6690,6690,100.0,0.7,0.99,3.0,100.0,269,59,403,0.8201219512195121,0.6674937965260546,0.7359781121751025,14.853040257066858
6691,6691,200.0,0.6,,4.0,10.0,279,68,386,0.8040345821325648,0.7227979274611399,0.7612551159618008,14.977504745951029
6692,6692,300.0,0.9,0.99,5.0,0.0,191,33,351,0.8526785714285714,0.5441595441595442,0.6643478260869565,12.761724301318264
6693,6693,225.0,0.8,,4.0,50.0,240,46,379,0.8391608391608392,0.633245382585752,0.7218045112781956,14.191497503737983
6694,6694,250.0,0.7,0.95,4.0,,253,60,366,0.8083067092651757,0.6912568306010929,0.7452135493372606,14.300405499288804
6695,6695,500.0,0.6,,3.5,100.0,198,39,274,0.8354430379746836,0.7226277372262774,0.7749510763209392,12.861482088740292
6696,6696,250.0,0.8,0.8,4.0,,234,49,366,0.8268551236749117,0.639344262295082,0.7211093990755008,13.909856179699679
6697,6697,400.0,0.8,,2.0,100.0,181,33,317,0.8457943925233645,0.5709779179810726,0.6817325800376648,12.372905279146405
6698,6698,0.0,0.6,0.9,5.0,0.0,305,136,409,0.691609977324263,0.7457212713936431,0.7176470588235293,14.523809523809524
6699,6699,300.0,0.9,0.99,4.0,50.0,187,31,351,0.8577981651376146,0.5327635327635327,0.657293497363796,12.665238129649753
6700,6700,400.0,0.8,0.9,4.0,10.0,194,39,317,0.8326180257510729,0.61198738170347,0.7054545454545454,12.709362572360117
6701,6701,300.0,,0.8,3.5,0.0,256,56,351,0.8205128205128205,0.7293447293447294,0.7722473604826546,14.493146037050824
6702,6702,100.0,0.8,,,10.0,299,84,403,0.7806788511749347,0.7419354838709677,0.7608142493638678,15.278186296197122
6703,6703,100.0,,0.99,3.0,50.0,284,72,403,0.797752808988764,0.7047146401985112,0.7483530961791831,15.051969896090313
6704,6704,250.0,,0.9,3.0,100.0,267,68,366,0.7970149253731343,0.7295081967213115,0.7617689015691869,14.587768337707686
6705,6705,250.0,0.7,0.95,3.0,10.0,250,51,366,0.8305647840531561,0.6830601092896175,0.7496251874062968,14.409760442605874
6706,6706,300.0,0.9,0.8,3.5,100.0,188,31,351,0.8584474885844748,0.5356125356125356,0.6596491228070175,12.703862713910336
6707,6707,400.0,,0.8,3.0,10.0,223,46,317,0.828996282527881,0.7034700315457413,0.7610921501706485,13.596549966948139
6708,6708,350.0,0.8,0.99,3.0,,205,41,331,0.8333333333333334,0.6193353474320241,0.7105719237435009,13.070322617798434
6709,6709,400.0,,0.8,,,255,94,317,0.7306590257879656,0.804416403785489,0.7657657657657657,13.649837053090824
6710,6710,0.0,0.6,,,,347,576,409,0.37594799566630555,0.8484107579462102,0.521021021021021,11.421644124039586
6711,6711,200.0,0.9,0.99,,50.0,226,48,386,0.8248175182481752,0.5854922279792746,0.6848484848484848,13.653159309262
6712,6712,250.0,0.8,0.99,3.0,50.0,228,42,366,0.8444444444444444,0.6229508196721312,0.7169811320754719,13.875638123464208
6713,6713,200.0,0.7,0.9,5.0,25.0,273,60,386,0.8198198198198198,0.7072538860103627,0.7593880389429764,14.960307844787513
6714,6714,500.0,0.9,0.9,3.0,,147,30,274,0.8305084745762712,0.5364963503649635,0.6518847006651884,11.049196611641584
6715,6715,350.0,0.8,0.95,3.0,10.0,208,39,331,0.8421052631578947,0.6283987915407855,0.7197231833910034,13.234723069896177
6716,6716,250.0,0.6,0.99,3.5,100.0,257,56,366,0.8210862619808307,0.7021857923497268,0.7569955817378499,14.526498866866493
6717,6717,500.0,0.9,0.9,,100.0,165,46,274,0.7819905213270142,0.6021897810218978,0.6804123711340206,11.359068448554986
6718,6718,350.0,0.6,0.9,5.0,,244,60,331,0.8026315789473685,0.7371601208459214,0.7685039370078741,13.994359766104266
6719,6719,400.0,,,5.0,0.0,230,53,317,0.8127208480565371,0.7255520504731862,0.7666666666666667,13.672080860388572
6720,6720,300.0,0.8,0.99,3.0,25.0,219,37,351,0.85546875,0.6239316239316239,0.7215815485996705,13.6875
6721,6721,250.0,0.7,0.9,4.0,,253,62,366,0.8031746031746032,0.6912568306010929,0.7430249632892805,14.25493509642098
6722,6722,400.0,0.6,,4.0,50.0,220,46,317,0.8270676691729323,0.694006309148265,0.7547169811320754,13.48906546866925
6723,6723,0.0,0.9,0.9,,50.0,248,61,409,0.8025889967637541,0.6063569682151589,0.690807799442897,14.108227074916641
6724,6724,100.0,0.7,0.8,,0.0,319,112,403,0.740139211136891,0.7915632754342432,0.7649880095923262,15.365689322404908
6725,6725,300.0,0.8,0.95,5.0,100.0,229,45,351,0.8357664233576643,0.6524216524216524,0.7328,13.834395937261052
6726,6726,400.0,0.7,0.9,3.0,50.0,209,40,317,0.8393574297188755,0.6593059936908517,0.7385159010600706,13.24483683596159
6727,6727,100.0,0.7,0.9,5.0,50.0,293,71,403,0.804945054945055,0.7270471464019851,0.7640156453715775,15.357372857976104
6728,6728,225.0,0.6,0.8,3.5,100.0,271,64,379,0.808955223880597,0.7150395778364116,0.7591036414565826,14.806311683590948
6729,6729,100.0,0.7,0.8,3.0,,289,78,403,0.7874659400544959,0.71712158808933,0.7506493506493507,15.085677203087348
6730,6730,500.0,0.8,,3.0,50.0,174,33,274,0.8405797101449275,0.635036496350365,0.7234927234927234,12.093836015310336
6731,6731,500.0,0.7,,3.5,25.0,187,37,274,0.8348214285714286,0.6824817518248175,0.7510040160642572,12.49446305940584
6732,6732,400.0,,0.8,2.0,10.0,208,40,317,0.8387096774193549,0.6561514195583596,0.736283185840708,13.208013208019812
6733,6733,0.0,0.8,0.8,,100.0,302,137,409,0.6879271070615034,0.7383863080684596,0.7122641509433962,14.4136735890811
6734,6734,100.0,,0.8,3.5,0.0,307,108,403,0.7397590361445783,0.7617866004962779,0.7506112469437652,15.070037295786152
6735,6735,250.0,0.7,0.8,3.0,,252,57,366,0.8155339805825242,0.6885245901639344,0.7466666666666667,14.33577912451207
6736,6736,100.0,0.9,0.99,3.0,50.0,214,32,403,0.8699186991869918,0.5310173697270472,0.6594761171032357,13.644141659555439
6737,6737,500.0,0.7,,3.0,0.0,187,37,274,0.8348214285714286,0.6824817518248175,0.7510040160642572,12.49446305940584
6738,6738,200.0,0.9,0.9,3.0,,210,33,386,0.8641975308641975,0.5440414507772021,0.6677265500794912,13.471506281091267
6739,6739,200.0,0.7,0.95,4.0,10.0,268,55,386,0.8297213622291022,0.694300518134715,0.7559943582510578,14.911918893200813
6740,6740,300.0,,0.95,3.0,50.0,254,52,351,0.8300653594771242,0.7236467236467237,0.7732115677321157,14.520213542065749
6741,6741,250.0,,0.95,3.0,25.0,265,63,366,0.8079268292682927,0.7240437158469946,0.7636887608069165,14.632177204917166
6742,6742,100.0,0.6,0.9,3.5,25.0,299,84,403,0.7806788511749347,0.7419354838709677,0.7608142493638678,15.278186296197122
6743,6743,200.0,0.9,0.9,3.5,10.0,210,32,386,0.8677685950413223,0.5440414507772021,0.6687898089171974,13.499311277197727
6744,6744,200.0,0.8,0.8,3.5,10.0,250,41,386,0.8591065292096219,0.6476683937823834,0.7385524372230428,14.655259544013731
6745,6745,0.0,0.7,0.9,2.0,50.0,266,82,409,0.764367816091954,0.6503667481662592,0.702774108322325,14.25909671334267
6746,6746,225.0,0.8,0.99,3.5,,235,44,379,0.8422939068100358,0.6200527704485488,0.7142857142857143,14.069081992097367
6747,6747,400.0,0.9,0.8,5.0,0.0,167,33,317,0.835,0.526813880126183,0.6460348162475823,11.808683245815343
6748,6748,350.0,0.6,0.99,3.5,0.0,231,45,331,0.8369565217391305,0.6978851963746223,0.7611202635914334,13.904566031406343
6749,6749,400.0,0.7,0.99,4.0,10.0,208,43,317,0.8286852589641435,0.6561514195583596,0.7323943661971831,13.128843584434307
6750,6750,200.0,,0.9,5.0,10.0,290,79,386,0.7859078590785907,0.7512953367875648,0.7682119205298013,15.096796982565253
6751,6751,250.0,0.6,0.99,4.0,,259,64,366,0.8018575851393189,0.7076502732240437,0.7518142235123367,14.411145497533623
6752,6752,225.0,,0.99,3.5,10.0,268,60,379,0.8170731707317073,0.7071240105540897,0.7581329561527581,14.797824494029436
6753,6753,200.0,0.6,0.9,4.0,25.0,279,65,386,0.811046511627907,0.7227979274611399,0.7643835616438357,15.04267186187966
6754,6754,300.0,0.8,0.8,4.0,50.0,223,41,351,0.8446969696969697,0.6353276353276354,0.7252032520325203,13.724701244195598
6755,6755,225.0,0.8,,4.0,0.0,240,46,379,0.8391608391608392,0.633245382585752,0.7218045112781956,14.191497503737983
6756,6756,200.0,0.6,0.99,3.5,10.0,271,53,386,0.8364197530864198,0.7020725388601037,0.7633802816901408,15.055555555555555
6757,6757,200.0,0.8,0.9,,50.0,277,70,386,0.7982708933717579,0.7176165803108808,0.7557980900409277,14.870139120532025
6758,6758,500.0,0.7,0.95,5.0,,193,44,274,0.8143459915611815,0.7043795620437956,0.7553816046966731,12.536697187509477
6759,6759,225.0,0.7,0.9,5.0,50.0,263,59,379,0.8167701863354038,0.6939313984168866,0.7503566333808845,14.656416990731778
6760,6760,250.0,0.6,0.9,3.0,,264,62,366,0.8098159509202454,0.7213114754098361,0.7630057803468208,14.621607676413179
6761,6761,350.0,0.9,0.9,3.0,50.0,174,32,331,0.8446601941747572,0.525679758308157,0.6480446927374302,12.123154448674148
6762,6762,300.0,0.8,0.99,4.0,10.0,220,40,351,0.8461538461538461,0.6267806267806267,0.7201309328968902,13.64382080481293
6763,6763,250.0,0.9,0.9,3.0,25.0,195,33,366,0.8552631578947368,0.5327868852459017,0.6565656565656567,12.914190481384177
6764,6764,250.0,0.8,0.8,3.0,10.0,232,42,366,0.8467153284671532,0.6338797814207651,0.725,14.015632565260105
6765,6765,350.0,0.8,,3.0,25.0,208,39,331,0.8421052631578947,0.6283987915407855,0.7197231833910034,13.234723069896177
6766,6766,250.0,0.6,0.9,3.5,25.0,262,58,366,0.81875,0.7158469945355191,0.7638483965014576,14.646245252623622
6767,6767,225.0,0.6,,,,304,119,379,0.7186761229314421,0.8021108179419525,0.7581047381546135,14.78098580511998
6768,6768,300.0,,0.99,3.5,0.0,252,50,351,0.8344370860927153,0.717948717948718,0.771822358346095,14.500970508740588
6769,6769,350.0,,,4.0,100.0,242,62,331,0.7960526315789473,0.7311178247734139,0.7622047244094489,13.879651899168985
6770,6770,350.0,0.9,0.99,5.0,25.0,179,35,331,0.8364485981308412,0.540785498489426,0.6568807339449542,12.236188093741472
6771,6771,225.0,0.9,0.99,5.0,25.0,203,36,379,0.8493723849372385,0.5356200527704486,0.6569579288025891,13.130978415268963
6772,6772,350.0,0.9,0.99,3.0,10.0,174,32,331,0.8446601941747572,0.525679758308157,0.6480446927374302,12.123154448674148
6773,6773,300.0,0.7,0.8,3.0,10.0,240,45,351,0.8421052631578947,0.6837606837606838,0.7547169811320755,14.216373066218216
6774,6774,300.0,0.8,0.9,3.5,0.0,223,37,351,0.8576923076923076,0.6353276353276354,0.7299509001636661,13.829872906696744
6775,6775,250.0,0.8,0.9,4.0,50.0,233,46,366,0.8351254480286738,0.6366120218579235,0.7224806201550389,13.949345124079516
6776,6776,100.0,0.6,0.95,3.5,50.0,295,75,403,0.7972972972972973,0.7320099255583127,0.7632600258732212,15.336319724846073
6777,6777,200.0,0.7,0.8,3.0,50.0,267,55,386,0.8291925465838509,0.6917098445595855,0.7542372881355933,14.87932827576192
6778,6778,250.0,0.7,0.99,4.0,,247,57,366,0.8125,0.674863387978142,0.7373134328358208,14.166421566507188
6779,6779,0.0,,0.8,2.0,100.0,285,194,409,0.5949895615866388,0.6968215158924206,0.641891891891892,13.021982377971185
6780,6780,350.0,0.6,0.95,2.0,100.0,219,39,331,0.8488372093023255,0.6616314199395771,0.7436332767402377,13.63434445938672
6781,6781,500.0,0.9,0.8,3.5,0.0,147,29,274,0.8352272727272727,0.5364963503649635,0.6533333333333332,11.080541913232814
6782,6782,300.0,0.6,0.99,3.0,0.0,245,44,351,0.8477508650519031,0.698005698005698,0.765625,14.411764705882353
6783,6783,300.0,0.6,0.9,2.0,10.0,230,38,351,0.8582089552238806,0.6552706552706553,0.7431340872374798,14.0494861009751
6784,6784,0.0,0.8,0.99,,50.0,278,74,409,0.7897727272727273,0.6797066014669927,0.7306176084099869,14.817449786714924
6785,6785,0.0,0.9,0.8,2.0,50.0,215,52,409,0.8052434456928839,0.5256723716381418,0.6360946745562132,13.157786319285249
6786,6786,300.0,0.7,0.99,3.5,25.0,237,43,351,0.8464285714285714,0.6752136752136753,0.7511885895404122,14.163459020612564
6787,6787,225.0,0.8,0.95,3.0,,240,44,379,0.8450704225352113,0.633245382585752,0.7239819004524887,14.241379898326239
6788,6788,500.0,0.7,,,25.0,209,66,274,0.76,0.7627737226277372,0.7613843351548271,12.603174203350518
6789,6789,400.0,,0.8,3.0,25.0,223,46,317,0.828996282527881,0.7034700315457413,0.7610921501706485,13.596549966948139
6790,6790,225.0,0.7,0.99,4.0,,253,57,379,0.8161290322580645,0.6675461741424802,0.7343976777939042,14.36943440645074
6791,6791,225.0,0.7,0.99,4.0,50.0,252,53,379,0.8262295081967214,0.6649076517150396,0.736842105263158,14.42947802470948
6792,6792,0.0,0.6,0.9,,0.0,333,198,409,0.6271186440677966,0.8141809290953546,0.7085106382978724,14.450969118871448
6793,6793,500.0,0.7,,,,210,70,274,0.75,0.7664233576642335,0.7581227436823106,12.549900398011133
6794,6794,100.0,0.7,0.99,3.0,10.0,268,55,403,0.8297213622291022,0.6650124069478908,0.7382920110192837,14.911918893200813
6795,6795,225.0,0.8,,5.0,100.0,246,50,379,0.831081081081081,0.6490765171503958,0.7288888888888888,14.298459565489772
6796,6796,250.0,0.6,,3.5,10.0,262,61,366,0.8111455108359134,0.7158469945355191,0.760522496371553,14.57806996275602
6797,6797,300.0,0.8,0.8,2.0,100.0,209,33,351,0.8636363636363636,0.5954415954415955,0.7048903878583475,13.435028842544403
6798,6798,250.0,,0.8,,,305,135,366,0.6931818181818182,0.8333333333333334,0.7568238213399504,14.540304485995282
6799,6799,350.0,,0.9,3.5,25.0,240,54,331,0.8163265306122449,0.7250755287009063,0.768,13.997084244475303
6800,6800,350.0,,0.95,3.0,100.0,240,53,331,0.8191126279863481,0.7250755287009063,0.7692307692307693,14.020949708087663
6801,6801,100.0,0.9,0.95,5.0,0.0,226,36,403,0.8625954198473282,0.5607940446650124,0.6796992481203007,13.962326628663869
6802,6802,400.0,0.6,0.95,3.0,,221,46,317,0.8277153558052435,0.6971608832807571,0.7568493150684931,13.524980356102512
6803,6803,500.0,0.7,0.99,4.0,50.0,187,39,274,0.827433628318584,0.6824817518248175,0.7479999999999999,12.439054967945726
6804,6804,225.0,0.9,0.99,2.0,100.0,188,30,379,0.8623853211009175,0.49604221635883905,0.6298157453936348,12.732966675797611
6805,6805,100.0,0.7,,3.5,10.0,288,70,403,0.8044692737430168,0.7146401985111662,0.7568988173455978,15.22127297035267
6806,6806,250.0,0.7,,,25.0,280,91,366,0.7547169811320755,0.7650273224043715,0.7598371777476255,14.53687568623262
6807,6807,250.0,0.6,0.95,3.5,100.0,264,58,366,0.8198757763975155,0.7213114754098361,0.7674418604651163,14.712144811989313
6808,6808,300.0,0.9,0.8,4.0,100.0,188,32,351,0.8545454545454545,0.5356125356125356,0.6584938704028022,12.67495741430895
6809,6809,0.0,0.7,,5.0,0.0,298,186,409,0.6157024793388429,0.7286063569682152,0.6674132138857782,13.545454545454545
6810,6810,250.0,0.6,0.8,4.0,100.0,264,66,366,0.8,0.7213114754098361,0.7586206896551724,14.53272169966796
6811,6811,250.0,0.9,0.9,3.0,,196,34,366,0.8521739130434782,0.5355191256830601,0.6577181208053691,12.923857278557426
6812,6812,200.0,0.9,,3.0,50.0,209,32,386,0.8672199170124482,0.5414507772020726,0.6666666666666666,13.462873491777364
6813,6813,100.0,0.9,0.8,3.5,25.0,226,33,403,0.8725868725868726,0.5607940446650124,0.6827794561933535,14.04295671162712
6814,6814,250.0,,,3.5,50.0,267,71,366,0.7899408284023669,0.7295081967213115,0.7585227272727273,14.522885428985246
6815,6815,250.0,0.7,0.9,,0.0,280,89,366,0.7588075880758808,0.7650273224043715,0.7619047619047619,14.5762177762699
6816,6816,225.0,,0.9,3.5,10.0,275,70,379,0.7971014492753623,0.7255936675461742,0.7596685082872927,14.805502306599552
6817,6817,250.0,0.9,0.95,3.0,50.0,195,33,366,0.8552631578947368,0.5327868852459017,0.6565656565656567,12.914190481384177
6818,6818,0.0,0.9,0.95,,50.0,244,56,409,0.8133333333333334,0.5965770171149144,0.6882933709449929,14.087346568226867
6819,6819,300.0,0.9,0.9,3.0,0.0,186,30,351,0.8611111111111112,0.5299145299145299,0.6560846560846562,12.655697004379753
6820,6820,500.0,0.6,,2.0,10.0,183,31,274,0.8551401869158879,0.6678832116788321,0.75,12.509622464551338
6821,6821,250.0,0.9,,5.0,10.0,200,36,366,0.847457627118644,0.546448087431694,0.6644518272425248,13.018891098082387
6822,6822,350.0,0.9,0.8,4.0,25.0,175,33,331,0.8413461538461539,0.5287009063444109,0.6493506493506495,12.134066792426887
6823,6823,0.0,0.6,0.99,3.0,25.0,277,77,409,0.7824858757062146,0.6772616136919315,0.7260812581913499,14.722383895640728
6824,6824,250.0,0.8,0.9,3.0,0.0,232,42,366,0.8467153284671532,0.6338797814207651,0.725,14.015632565260105
6825,6825,100.0,0.7,0.95,5.0,,292,75,403,0.7956403269754768,0.7245657568238213,0.7584415584415584,15.242275928378913
6826,6826,100.0,0.7,0.99,4.0,50.0,269,59,403,0.8201219512195121,0.6674937965260546,0.7359781121751025,14.853040257066858
6827,6827,350.0,0.6,0.8,2.0,,221,45,331,0.8308270676691729,0.6676737160120846,0.7403685092127303,13.550379402617745
6828,6828,0.0,0.7,0.95,,25.0,316,122,409,0.7214611872146118,0.7726161369193154,0.7461629279811098,15.099064049132892
6829,6829,200.0,0.6,0.95,4.0,50.0,279,61,386,0.8205882352941176,0.7227979274611399,0.768595041322314,15.130899432851269
6830,6830,350.0,0.9,0.8,3.5,50.0,175,32,331,0.8454106280193237,0.5287009063444109,0.6505576208178439,12.163340819996028
6831,6831,400.0,0.6,0.99,2.0,25.0,201,34,317,0.8553191489361702,0.6340694006309149,0.7282608695652175,13.111794268374188
6832,6832,225.0,,,5.0,,286,94,379,0.7526315789473684,0.7546174142480211,0.7536231884057971,14.671490434817704
6833,6833,200.0,0.8,0.95,3.5,0.0,250,41,386,0.8591065292096219,0.6476683937823834,0.7385524372230428,14.655259544013731
6834,6834,0.0,0.8,0.95,5.0,50.0,272,63,409,0.8119402985074626,0.6650366748166259,0.7311827956989247,14.860947520061764
6835,6835,0.0,0.8,0.95,,10.0,295,88,409,0.7702349869451697,0.7212713936430318,0.7449494949494949,15.073795844074084
6836,6836,300.0,0.8,0.99,4.0,50.0,220,40,351,0.8461538461538461,0.6267806267806267,0.7201309328968902,13.64382080481293
6837,6837,0.0,,0.95,3.0,0.0,300,129,409,0.6993006993006993,0.7334963325183375,0.7159904534606205,14.484136487558027
6838,6838,0.0,0.6,0.9,3.0,,302,142,409,0.6801801801801802,0.7383863080684596,0.7080890973036342,14.332285735862735
6839,6839,500.0,0.8,0.8,,10.0,194,55,274,0.7791164658634538,0.708029197080292,0.7418738049713194,12.294250460174872
6840,6840,400.0,0.9,0.99,3.0,25.0,162,30,317,0.84375,0.5110410094637224,0.6365422396856583,11.691342951089922
6841,6841,0.0,0.7,0.8,3.0,10.0,288,121,409,0.7041564792176039,0.7041564792176039,0.7041564792176039,14.240683481303485
6842,6842,250.0,,0.95,3.5,100.0,269,67,366,0.8005952380952381,0.7349726775956285,0.7663817663817665,14.675153118370488
